CMSCertificationNumber (CCN),FacilityName,AddressLine1,AddressLine2,City,State,ZipCode,CountyName,PhoneNumber,CMSRegion,MeasureCode,Score,Footnote,StartDate,EndDate
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_017_01_PPR_PD_VOLUME,421,,10/01/2017,09/30/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_018_02_DTC_COMP_PERF,Worse than the National Rate,,10/01/2017,09/30/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_018_02_DTC_NUMBER,62,,10/01/2017,09/30/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_018_02_DTC_OBS_RATE,12.35,,10/01/2017,09/30/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_018_02_DTC_RS_RATE,15.11,,10/01/2017,09/30/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_018_02_DTC_RS_RATE_2_5,12.04,,10/01/2017,09/30/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_018_02_DTC_RS_RATE_97_5,18.17,,10/01/2017,09/30/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_018_02_DTC_VOLUME,502,,10/01/2017,09/30/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_019_01_MSPB_NUMB,398,,10/01/2017,09/30/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_019_01_MSPB_SCORE,1,,10/01/2017,09/30/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_020_01_DENOMINATOR,499,,01/01/2019,12/31/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_020_01_NUMERATOR,493,,01/01/2019,12/31/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_020_01_OBS_RATE,98.8,,01/01/2019,12/31/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_021_01_ADJ_RATE,3.2,,01/01/2019,12/31/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_021_01_DENOMINATOR,386,,01/01/2019,12/31/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_021_01_NUMERATOR,15,,01/01/2019,12/31/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_021_01_OBS_RATE,3.9,,01/01/2019,12/31/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_006_01_CI_LOWER,0.69,,10/01/2018,09/30/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_006_01_CI_UPPER,3.542,,10/01/2018,09/30/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_006_01_COMP_PERF,No Different than National Benchmark,,10/01/2018,09/30/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_006_01_DOPC_DAYS,1503,,10/01/2018,09/30/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_006_01_ELIGCASES,3.523,,10/01/2018,09/30/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_006_01_NUMERATOR,6,,10/01/2018,09/30/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_006_01_SIR,1.703,,10/01/2018,09/30/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_007_01_CI_LOWER,0.102,,10/01/2018,09/30/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_007_01_CI_UPPER,1.089,,10/01/2018,09/30/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_007_01_COMP_PERF,No Different than National Benchmark,,10/01/2018,09/30/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_007_01_DOPC_DAYS,4898,,10/01/2018,09/30/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_007_01_ELIGCASES,7.5,,10/01/2018,09/30/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_007_01_NUMERATOR,3,,10/01/2018,09/30/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_007_01_SIR,0.4,,10/01/2018,09/30/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_009_02_DENOMINATOR,232,,01/01/2019,12/31/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_009_02_NUMERATOR,232,,01/01/2019,12/31/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_009_02_OBS_RATE,100,,01/01/2019,12/31/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_010_02_DENOMINATOR,232,,01/01/2019,12/31/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_010_02_NUMERATOR,232,,01/01/2019,12/31/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_010_02_OBS_RATE,100,,01/01/2019,12/31/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_011_03_ADJ_CHG_MOBL_SCORE,8.3,,01/01/2018,12/31/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_011_03_DENOMINATOR,92,,01/01/2018,12/31/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_011_03_OBS_CHG_MOBL_SCORE,8.8,,01/01/2018,12/31/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_012_01_DENOMINATOR,232,,01/01/2019,12/31/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_012_01_NUMERATOR,0,,01/01/2019,12/31/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_012_01_OBS_RATE,0,,01/01/2019,12/31/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_014_01_CI_LOWER,0.052,,10/01/2018,09/30/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_014_01_CI_UPPER,1.02,,10/01/2018,09/30/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_014_01_COMP_PERF,No Different than National Benchmark,,10/01/2018,09/30/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_014_01_DOPC_DAYS,7305,,10/01/2018,09/30/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_014_01_ELIGCASES,6.481,,10/01/2018,09/30/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_014_01_NUMERATOR,2,,10/01/2018,09/30/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_014_01_SIR,0.309,,10/01/2018,09/30/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_015_01_DENOMINATOR,235,,10/01/2017,03/31/2018
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_015_01_NUMERATOR,231,,10/01/2017,03/31/2018
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_015_01_OBS_RATE,98.3,,10/01/2017,03/31/2018
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_017_01_PPR_PD_COMP_PERF,No Different than National Rate,,10/01/2017,09/30/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_017_01_PPR_PD_OBS,13.39,,10/01/2017,09/30/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_017_01_PPR_PD_OBS_READM,17,,10/01/2017,09/30/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_017_01_PPR_PD_RSRR,15.61,,10/01/2017,09/30/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_017_01_PPR_PD_RSRR_2_5,12.49,,10/01/2017,09/30/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_017_01_PPR_PD_RSRR_97_5,19,,10/01/2017,09/30/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_017_01_PPR_PD_VOLUME,127,,10/01/2017,09/30/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_018_02_DTC_COMP_PERF,Better than the National Rate,,10/01/2017,09/30/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_018_02_DTC_NUMBER,46,,10/01/2017,09/30/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_018_02_DTC_OBS_RATE,32.62,,10/01/2017,09/30/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_018_02_DTC_RS_RATE,31.43,,10/01/2017,09/30/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_018_02_DTC_RS_RATE_2_5,24.44,,10/01/2017,09/30/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_018_02_DTC_RS_RATE_97_5,38.18,,10/01/2017,09/30/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_018_02_DTC_VOLUME,141,,10/01/2017,09/30/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_019_01_MSPB_NUMB,125,,10/01/2017,09/30/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_019_01_MSPB_SCORE,1.05,,10/01/2017,09/30/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_020_01_DENOMINATOR,232,,01/01/2019,12/31/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_020_01_NUMERATOR,218,,01/01/2019,12/31/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_020_01_OBS_RATE,94,,01/01/2019,12/31/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_021_01_ADJ_RATE,1.6,,01/01/2019,12/31/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_021_01_DENOMINATOR,221,,01/01/2019,12/31/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_021_01_NUMERATOR,4,,01/01/2019,12/31/2019
422008,PRISMA HEALTH NORTH GREENVILLE LTACH,807 NORTH MAIN STREET,,TRAVELERS REST,SC,29690,Greenville,(864) 834-5132,4,L_021_01_OBS_RATE,1.8,,01/01/2019,12/31/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_006_01_CI_LOWER,0.55,,10/01/2018,09/30/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_006_01_CI_UPPER,4.179,,10/01/2018,09/30/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_006_01_COMP_PERF,No Different than National Benchmark,,10/01/2018,09/30/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_006_01_DOPC_DAYS,1682,,10/01/2018,09/30/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_006_01_ELIGCASES,2.309,,10/01/2018,09/30/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_006_01_NUMERATOR,4,,10/01/2018,09/30/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_006_01_SIR,1.732,,10/01/2018,09/30/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_007_01_CI_LOWER,0.286,,10/01/2018,09/30/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_007_01_CI_UPPER,3.065,,10/01/2018,09/30/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_007_01_COMP_PERF,No Different than National Benchmark,,10/01/2018,09/30/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_007_01_DOPC_DAYS,3266,,10/01/2018,09/30/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_007_01_ELIGCASES,2.664,,10/01/2018,09/30/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_007_01_NUMERATOR,3,,10/01/2018,09/30/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_007_01_SIR,1.126,,10/01/2018,09/30/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_009_02_DENOMINATOR,322,,01/01/2019,12/31/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_009_02_NUMERATOR,322,,01/01/2019,12/31/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_009_02_OBS_RATE,100,,01/01/2019,12/31/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_010_02_DENOMINATOR,322,,01/01/2019,12/31/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_010_02_NUMERATOR,322,,01/01/2019,12/31/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_010_02_OBS_RATE,100,,01/01/2019,12/31/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_011_03_ADJ_CHG_MOBL_SCORE,13,,01/01/2018,12/31/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_011_03_DENOMINATOR,75,,01/01/2018,12/31/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_011_03_OBS_CHG_MOBL_SCORE,11.5,,01/01/2018,12/31/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_012_01_DENOMINATOR,322,,01/01/2019,12/31/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_012_01_NUMERATOR,0,,01/01/2019,12/31/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_012_01_OBS_RATE,0,,01/01/2019,12/31/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_014_01_CI_LOWER,0.038,,10/01/2018,09/30/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_014_01_CI_UPPER,0.743,,10/01/2018,09/30/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_014_01_COMP_PERF,Better than the National Benchmark,,10/01/2018,09/30/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_014_01_DOPC_DAYS,8497,,10/01/2018,09/30/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_014_01_ELIGCASES,8.893,,10/01/2018,09/30/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_014_01_NUMERATOR,2,,10/01/2018,09/30/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_014_01_SIR,0.225,,10/01/2018,09/30/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_015_01_DENOMINATOR,247,,10/01/2017,03/31/2018
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_015_01_NUMERATOR,232,,10/01/2017,03/31/2018
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_015_01_OBS_RATE,93.9,,10/01/2017,03/31/2018
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_017_01_PPR_PD_COMP_PERF,No Different than National Rate,,10/01/2017,09/30/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_017_01_PPR_PD_OBS,14.29,,10/01/2017,09/30/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_017_01_PPR_PD_OBS_READM,33,,10/01/2017,09/30/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_017_01_PPR_PD_RSRR,15.34,,10/01/2017,09/30/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_017_01_PPR_PD_RSRR_2_5,12.42,,10/01/2017,09/30/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_017_01_PPR_PD_RSRR_97_5,18.65,,10/01/2017,09/30/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_017_01_PPR_PD_VOLUME,231,,10/01/2017,09/30/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_018_02_DTC_COMP_PERF,No Different than National Rate,,10/01/2017,09/30/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_018_02_DTC_NUMBER,62,,10/01/2017,09/30/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_018_02_DTC_OBS_RATE,23.4,,10/01/2017,09/30/2019
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",,GREENVILLE,SC,29601,Greenville,(864) 255-1401,4,L_018_02_DTC_RS_RATE,23.51,,10/01/2017,09/30/2019
